infa;infb;infc;infd;infe;inff;infg;infg;infi;infj;infk;infl;infm;infn;info;infp;infq;infr;infs;inft;infu;infv;infw;infx;infy;infz;data1;data2;data3;data4
20240130;103003375;CREDIND;7;3;20240311;0;1626.81;REG;;1316.6;310.21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103003375;CREDIND;7;4;20240411;0;1626.81;REG;;1362.44;264.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103003375;CREDIND;7;5;20240511;0;1626.81;REG;;1451.32;175.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103003375;CREDIND;7;6;20240611;0;1626.81;REG;;1533.55;93.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;109000031;CREDIND;7;1;20231222;3;0;REG;;685.7;334.45;0;0;0;0;0;8.5;0;0;685.7;334.45;0;0;0;0;0;8.5;20231119;20231119
20240130;109000031;CREDIND;7;2;20240122;2;1040.25;REG;;758.96;262.36;0;0;0;0;0;18.93;262.36;0;0;0;0;0;0;0;0;0;19000101;
20240130;109000031;CREDIND;7;3;20240222;1;1028.65;REG;;806.4;216.21;0;0;0;0;0;6.04;54.58;0;0;0;0;0;0;0;0;0;19000101;
20240130;109000031;CREDIND;7;4;20240322;0;1028.65;REG;;867.9;156.08;0;0;0;0;0;4.67;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;109000031;CREDIND;7;5;20240422;0;1028.65;REG;;911.06;114.39;0;0;0;0;0;3.2;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;109000031;CREDIND;7;6;20240522;0;1028.66;REG;;969.98;57.03;0;0;0;0;0;1.65;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000023;SOLREFIND;7;1;20220920;2;320.49;REG;;242.19;20.13;0;0;0;0;0;58.17;20.13;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000023;SOLREFIND;7;2;20221020;2;317.19;REG;;244.85;17.47;0;0;0;0;0;54.87;17.47;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000023;SOLREFIND;7;3;20221121;2;313.67;REG;;247.31;15.01;0;0;0;0;0;51.35;15.01;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000023;SOLREFIND;7;4;20221220;2;314.54;REG;;252.04;10.28;0;0;0;0;0;52.22;10.28;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000023;SOLREFIND;7;5;20230120;2;310.82;REG;;254.95;7.37;0;0;0;0;0;48.5;7.37;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000023;SOLREFIND;7;6;20230220;2;307.14;REG;;258.66;3.71;0;0;0;0;0;44.77;3.71;0;0;0;0;0;0;0;0;0;19000101;
20240130;109000032;CREDIND;7;1;20231222;2;1079.74;REG;;685.7;334.45;0;0;0;0;0;59.59;334.45;0;0;0;0;0;0;0;0;0;19000101;
20240130;109000032;CREDIND;7;2;20240122;2;1040.25;REG;;758.96;262.36;0;0;0;0;0;18.93;262.36;0;0;0;0;0;0;0;0;0;19000101;
20240130;109000032;CREDIND;7;3;20240222;1;1028.65;REG;;806.4;216.21;0;0;0;0;0;6.04;54.58;0;0;0;0;0;0;0;0;0;19000101;
20240130;109000032;CREDIND;7;4;20240322;0;1028.65;REG;;867.9;156.08;0;0;0;0;0;4.67;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;109000032;CREDIND;7;5;20240422;0;1028.65;REG;;911.06;114.39;0;0;0;0;0;3.2;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;109000032;CREDIND;7;6;20240522;0;1028.66;REG;;969.98;57.03;0;0;0;0;0;1.65;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103003376;CREDIND;7;1;20240111;2;418.44;REG;;496.75;212.84;0;0;0;0;0;38.85;0;0;79.11;212.84;0;0;0;0;0;38.05;19000101;20240129
20240130;103003376;CREDIND;7;2;20240212;1;730.54;REG;;521.72;188.71;0;0;0;0;0;20.11;110.65;0;0;0;0;0;0;0;0;0;19000101;
20240130;103003376;CREDIND;7;3;20240311;0;730.54;REG;;575.41;135.91;0;0;0;0;0;19.22;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103003376;CREDIND;7;4;20240411;0;730.54;REG;;596.38;115.92;0;0;0;0;0;18.24;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103003376;CREDIND;7;5;20240511;0;730.54;REG;;636.3;77.01;0;0;0;0;0;17.23;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103003376;CREDIND;7;6;20240611;0;730.53;REG;;673.44;40.95;0;0;0;0;0;16.14;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009054;CONSTRNEG;7;1;20230523;2;604.21;REG;;0;1594.51;0;0;0;0;0;9.7;604.21;0;0;990.3;0;0;0;0;0;9.7;19000101;20221107
20240130;102009054;CONSTRNEG;7;2;20230623;2;536.71;REG;;267.11;198.01;0;0;0;0;0;71.59;198.01;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009054;CONSTRNEG;7;3;20230724;2;529.92;REG;;275.92;189.2;0;0;0;0;0;64.8;189.2;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009054;CONSTRNEG;7;4;20230823;2;522.88;REG;;290.93;174.19;0;0;0;0;0;57.76;174.19;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009054;CONSTRNEG;7;5;20230923;2;514.81;REG;;294.63;170.49;0;0;0;0;0;49.69;170.49;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009054;CONSTRNEG;7;6;20231023;2;506.5;REG;;309.62;155.5;0;0;0;0;0;41.38;155.5;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009054;CONSTRNEG;7;7;20231123;2;497.26;REG;;314.57;150.55;0;0;0;0;0;32.14;150.55;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009054;CONSTRNEG;7;8;20231223;2;488.12;REG;;329.54;135.58;0;0;0;0;0;23;135.58;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009054;CONSTRNEG;7;9;20240123;2;477.27;REG;;335.83;129.29;0;0;0;0;0;12.15;129.29;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009054;CONSTRNEG;7;10;20240223;1;474.82;REG;;346.91;118.21;0;0;0;0;0;9.7;26.36;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009054;CONSTRNEG;7;11;20240323;0;474.82;REG;;365.35;99.77;0;0;0;0;0;9.7;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009054;CONSTRNEG;7;12;20240423;0;474.82;REG;;370.42;94.7;0;0;0;0;0;9.7;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009054;CONSTRNEG;7;13;20240523;0;474.82;REG;;385.34;79.78;0;0;0;0;0;9.7;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009054;CONSTRNEG;7;14;20240624;0;474.82;REG;;393.07;72.05;0;0;0;0;0;9.7;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009054;CONSTRNEG;7;15;20240723;0;474.82;REG;;412.05;53.07;0;0;0;0;0;9.7;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009054;CONSTRNEG;7;16;20240823;0;474.82;REG;;421.93;43.19;0;0;0;0;0;9.7;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009054;CONSTRNEG;7;17;20240923;0;474.82;REG;;435.85;29.27;0;0;0;0;0;9.7;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009054;CONSTRNEG;7;18;20241023;0;475.02;REG;;450.93;14.39;0;0;0;0;0;9.7;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000024;SOLREFIND;7;1;20220922;2;114.46;REG;;76.81;14.35;0;0;0;0;0;23.3;14.35;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000024;SOLREFIND;7;2;20221022;2;113.26;REG;;78.34;12.82;0;0;0;0;0;22.1;12.82;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000024;SOLREFIND;7;3;20221122;2;112.02;REG;;79.03;12.13;0;0;0;0;0;20.86;12.13;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000024;SOLREFIND;7;4;20221222;2;110.82;REG;;80.52;10.64;0;0;0;0;0;19.66;10.64;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000024;SOLREFIND;7;5;20230123;2;109.54;REG;;81;10.16;0;0;0;0;0;18.38;10.16;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000024;SOLREFIND;7;6;20230222;2;108.33;REG;;82.77;8.39;0;0;0;0;0;17.17;8.39;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000024;SOLREFIND;7;7;20230322;2;107.21;REG;;84.4;6.76;0;0;0;0;0;16.05;6.76;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000024;SOLREFIND;7;8;20230422;2;105.97;REG;;84.89;6.27;0;0;0;0;0;14.81;6.27;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000024;SOLREFIND;7;9;20230522;2;104.78;REG;;86.27;4.89;0;0;0;0;0;13.62;4.89;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000024;SOLREFIND;7;10;20230622;2;103.54;REG;;87.34;3.82;0;0;0;0;0;12.38;3.82;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000024;SOLREFIND;7;11;20230722;2;102.35;REG;;88.68;2.48;0;0;0;0;0;11.19;2.48;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000024;SOLREFIND;7;12;20230822;2;101.19;REG;;89.95;1.29;0;0;0;0;0;9.95;1.29;0;0;0;0;0;0;0;0;0;19000101;
20240130;103003378;CREDIND;7;1;20240111;2;629.14;REG;;427.62;182.44;0;0;0;0;0;19.08;182.44;0;0;0;0;0;0;0;0;0;19000101;
20240130;103003378;CREDIND;7;2;20240212;1;613.56;REG;;448.43;161.63;0;0;0;0;0;3.5;94.79;0;0;0;0;0;0;0;0;0;19000101;
20240130;103003378;CREDIND;7;3;20240311;0;613.56;REG;;493.73;116.33;0;0;0;0;0;3.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103003378;CREDIND;7;4;20240411;0;613.56;REG;;510.92;99.14;0;0;0;0;0;3.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103003378;CREDIND;7;5;20240511;0;613.56;REG;;544.25;65.81;0;0;0;0;0;3.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103003378;CREDIND;7;6;20240611;0;613.52;REG;;575.05;34.97;0;0;0;0;0;3.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;109000033;CREDIND;7;1;20231222;2;1079.74;REG;;685.7;334.45;0;0;0;0;0;59.59;334.45;0;0;0;0;0;0;0;0;0;19000101;
20240130;109000033;CREDIND;7;2;20240122;2;1040.25;REG;;758.96;262.36;0;0;0;0;0;18.93;262.36;0;0;0;0;0;0;0;0;0;19000101;
20240130;109000033;CREDIND;7;3;20240222;1;1028.65;REG;;806.4;216.21;0;0;0;0;0;6.04;54.58;0;0;0;0;0;0;0;0;0;19000101;
20240130;109000033;CREDIND;7;4;20240322;0;1028.65;REG;;867.9;156.08;0;0;0;0;0;4.67;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;109000033;CREDIND;7;5;20240422;0;1028.65;REG;;911.06;114.39;0;0;0;0;0;3.2;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;109000033;CREDIND;7;6;20240522;0;1028.66;REG;;969.98;57.03;0;0;0;0;0;1.65;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009064;CONSTRNEG;7;1;20230523;2;1897.26;REG;;0;1860.26;0;0;0;0;0;37;1860.26;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009064;CONSTRNEG;7;2;20230623;2;652.57;REG;;311.64;231.02;0;0;0;0;0;109.91;231.02;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009064;CONSTRNEG;7;3;20230724;2;644.25;REG;;321.93;220.73;0;0;0;0;0;101.59;220.73;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009064;CONSTRNEG;7;4;20230823;2;637.23;REG;;339.44;203.22;0;0;0;0;0;94.57;203.22;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009064;CONSTRNEG;7;5;20230923;2;626.1;REG;;343.75;198.91;0;0;0;0;0;83.44;198.91;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009064;CONSTRNEG;7;6;20231023;2;617.28;REG;;361.25;181.41;0;0;0;0;0;74.62;181.41;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009064;CONSTRNEG;7;7;20231123;2;605.5;REG;;367.02;175.64;0;0;0;0;0;62.84;175.64;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009064;CONSTRNEG;7;8;20231223;2;594.86;REG;;384.49;158.17;0;0;0;0;0;52.2;158.17;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009064;CONSTRNEG;7;9;20240123;2;582.53;REG;;391.82;150.84;0;0;0;0;0;39.87;150.84;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009064;CONSTRNEG;7;10;20240223;1;579.66;REG;;404.75;137.91;0;0;0;0;0;37;30.75;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009064;CONSTRNEG;7;11;20240323;0;579.66;REG;;426.27;116.39;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009064;CONSTRNEG;7;12;20240423;0;579.66;REG;;432.18;110.48;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009064;CONSTRNEG;7;13;20240523;0;579.66;REG;;449.6;93.06;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009064;CONSTRNEG;7;14;20240624;0;579.66;REG;;458.61;84.05;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009064;CONSTRNEG;7;15;20240723;0;579.66;REG;;480.75;61.91;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009064;CONSTRNEG;7;16;20240823;0;579.66;REG;;492.28;50.38;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009064;CONSTRNEG;7;17;20240923;0;579.66;REG;;508.53;34.13;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009064;CONSTRNEG;7;18;20241023;0;579.47;REG;;525.69;16.78;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103003379;CREDIND;7;1;20240111;2;867.12;REG;;570.16;243.25;0;0;0;0;0;53.71;243.25;0;0;0;0;0;0;0;0;0;19000101;
20240130;103003379;CREDIND;7;2;20240212;1;846.41;REG;;597.9;215.51;0;0;0;0;0;33;126.38;0;0;0;0;0;0;0;0;0;19000101;
20240130;103003379;CREDIND;7;3;20240311;0;846.41;REG;;658.31;155.1;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103003379;CREDIND;7;4;20240411;0;846.41;REG;;681.23;132.18;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103003379;CREDIND;7;5;20240511;0;846.41;REG;;725.67;87.74;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103003379;CREDIND;7;6;20240611;0;846.36;REG;;766.73;46.63;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000025;SOLREFIND;7;1;20220923;2;320.42;REG;;241.05;21.53;0;0;0;0;0;57.84;21.53;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000025;SOLREFIND;7;2;20221024;2;317.01;REG;;244.51;18.07;0;0;0;0;0;54.43;18.07;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000025;SOLREFIND;7;3;20221123;2;313.71;REG;;248.49;14.09;0;0;0;0;0;51.13;14.09;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000025;SOLREFIND;7;4;20221223;2;314.44;REG;;251.94;10.64;0;0;0;0;0;51.86;10.64;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000025;SOLREFIND;7;5;20230123;2;310.72;REG;;255.2;7.38;0;0;0;0;0;48.14;7.38;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000025;SOLREFIND;7;6;20230223;2;306.94;REG;;258.81;3.72;0;0;0;0;0;44.41;3.72;0;0;0;0;0;0;0;0;0;19000101;
20240130;109000034;CREDIND;7;1;20231222;2;1079.74;REG;;685.7;334.45;0;0;0;0;0;59.59;334.45;0;0;0;0;0;0;0;0;0;19000101;
20240130;109000034;CREDIND;7;2;20240122;2;1040.25;REG;;758.96;262.36;0;0;0;0;0;18.93;262.36;0;0;0;0;0;0;0;0;0;19000101;
20240130;109000034;CREDIND;7;3;20240222;1;1028.65;REG;;806.4;216.21;0;0;0;0;0;6.04;54.58;0;0;0;0;0;0;0;0;0;19000101;
20240130;109000034;CREDIND;7;4;20240322;0;1028.65;REG;;867.9;156.08;0;0;0;0;0;4.67;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;109000034;CREDIND;7;5;20240422;0;1028.65;REG;;911.06;114.39;0;0;0;0;0;3.2;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;109000034;CREDIND;7;6;20240522;0;1028.66;REG;;969.98;57.03;0;0;0;0;0;1.65;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;117000129;INDNEGOCIO;7;1;20240105;2;118.74;REG;;69.98;43.26;0;0;0;0;0;5.5;43.26;0;0;0;0;0;0;0;0;0;19000101;
20240130;117000129;INDNEGOCIO;7;2;20240205;1;116.74;REG;;61.92;51.32;0;0;0;0;0;3.5;41.24;0;0;0;0;0;0;0;0;0;19000101;
20240130;117000129;INDNEGOCIO;7;3;20240305;0;116.74;REG;;67.36;45.88;0;0;0;0;0;3.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;117000129;INDNEGOCIO;7;4;20240405;0;116.74;REG;;66.56;46.68;0;0;0;0;0;3.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;117000129;INDNEGOCIO;7;5;20240506;0;116.74;REG;;68.95;44.29;0;0;0;0;0;3.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;117000129;INDNEGOCIO;7;6;20240605;0;116.74;REG;;72.79;40.45;0;0;0;0;0;3.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;117000129;INDNEGOCIO;7;7;20240705;0;116.74;REG;;75.32;37.92;0;0;0;0;0;3.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;117000129;INDNEGOCIO;7;8;20240805;0;116.74;REG;;76.74;36.5;0;0;0;0;0;3.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;117000129;INDNEGOCIO;7;9;20240905;0;116.74;REG;;79.49;33.75;0;0;0;0;0;3.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;117000129;INDNEGOCIO;7;10;20241005;0;116.74;REG;;83.36;29.88;0;0;0;0;0;3.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;117000129;INDNEGOCIO;7;11;20241105;0;116.74;REG;;85.34;27.9;0;0;0;0;0;3.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;117000129;INDNEGOCIO;7;12;20241205;0;116.74;REG;;89.21;24.03;0;0;0;0;0;3.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;117000129;INDNEGOCIO;7;13;20250106;0;116.74;REG;;90.89;22.35;0;0;0;0;0;3.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;117000129;INDNEGOCIO;7;14;20250205;0;116.74;REG;;95.47;17.77;0;0;0;0;0;3.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;117000129;INDNEGOCIO;7;15;20250305;0;116.74;REG;;99.76;13.48;0;0;0;0;0;3.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;117000129;INDNEGOCIO;7;16;20250405;0;116.74;REG;;101.87;11.37;0;0;0;0;0;3.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;117000129;INDNEGOCIO;7;17;20250505;0;116.74;REG;;105.78;7.46;0;0;0;0;0;3.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;117000129;INDNEGOCIO;7;18;20250605;0;116.63;REG;;109.21;3.92;0;0;0;0;0;3.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;109000035;CREDIND;7;1;20231222;2;1079.74;REG;;685.7;334.45;0;0;0;0;0;59.59;334.45;0;0;0;0;0;0;0;0;0;19000101;
20240130;109000035;CREDIND;7;2;20240122;2;1040.25;REG;;758.96;262.36;0;0;0;0;0;18.93;262.36;0;0;0;0;0;0;0;0;0;19000101;
20240130;109000035;CREDIND;7;3;20240222;1;1028.65;REG;;806.4;216.21;0;0;0;0;0;6.04;54.58;0;0;0;0;0;0;0;0;0;19000101;
20240130;109000035;CREDIND;7;4;20240322;0;1028.65;REG;;867.9;156.08;0;0;0;0;0;4.67;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;109000035;CREDIND;7;5;20240422;0;1028.65;REG;;911.06;114.39;0;0;0;0;0;3.2;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;109000035;CREDIND;7;6;20240522;0;1028.66;REG;;969.98;57.03;0;0;0;0;0;1.65;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009065;CONSTRNEG;7;1;20230523;2;1334.51;REG;;0;1328.76;0;0;0;0;0;5.75;1328.76;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009065;CONSTRNEG;7;2;20230623;2;351.07;REG;;147.12;165.01;0;0;0;0;0;38.94;165.01;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009065;CONSTRNEG;7;3;20230724;2;348.28;REG;;151.97;160.16;0;0;0;0;0;36.15;160.16;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009065;CONSTRNEG;7;4;20230823;2;345.08;REG;;162.07;150.06;0;0;0;0;0;32.95;150.06;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009065;CONSTRNEG;7;5;20230923;2;339.81;REG;;162.34;149.79;0;0;0;0;0;27.68;149.79;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009065;CONSTRNEG;7;6;20231023;2;335.7;REG;;172.43;139.7;0;0;0;0;0;23.57;139.7;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009065;CONSTRNEG;7;7;20231123;2;330.12;REG;;173.39;138.74;0;0;0;0;0;17.99;138.74;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009065;CONSTRNEG;7;8;20231223;2;325.1;REG;;183.47;128.66;0;0;0;0;0;12.97;128.66;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009065;CONSTRNEG;7;9;20240123;2;319.21;REG;;185.16;126.97;0;0;0;0;0;7.08;126.97;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009065;CONSTRNEG;7;10;20240223;1;317.88;REG;;191.27;120.86;0;0;0;0;0;5.75;26.95;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009065;CONSTRNEG;7;11;20240323;0;317.88;REG;;205.09;107.04;0;0;0;0;0;5.75;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009065;CONSTRNEG;7;12;20240423;0;317.88;REG;;204.35;107.78;0;0;0;0;0;5.75;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009065;CONSTRNEG;7;13;20240523;0;317.88;REG;;214.41;97.72;0;0;0;0;0;5.75;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009065;CONSTRNEG;7;14;20240624;0;317.88;REG;;215.09;97.04;0;0;0;0;0;5.75;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009065;CONSTRNEG;7;15;20240723;0;317.88;REG;;230.96;81.17;0;0;0;0;0;5.75;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009065;CONSTRNEG;7;16;20240823;0;317.88;REG;;232.9;79.23;0;0;0;0;0;5.75;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009065;CONSTRNEG;7;17;20240923;0;317.88;REG;;240.58;71.55;0;0;0;0;0;5.75;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009065;CONSTRNEG;7;18;20241023;0;317.88;REG;;250.61;61.52;0;0;0;0;0;5.75;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009065;CONSTRNEG;7;19;20241123;0;317.88;REG;;256.79;55.34;0;0;0;0;0;5.75;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009065;CONSTRNEG;7;20;20241223;0;317.88;REG;;266.8;45.33;0;0;0;0;0;5.75;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009065;CONSTRNEG;7;21;20250123;0;317.88;REG;;274.07;38.06;0;0;0;0;0;5.75;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009065;CONSTRNEG;7;22;20250224;0;317.88;REG;;282.16;29.97;0;0;0;0;0;5.75;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009065;CONSTRNEG;7;23;20250323;0;317.88;REG;;295.01;17.12;0;0;0;0;0;5.75;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009065;CONSTRNEG;7;24;20250423;0;317.68;REG;;301.96;9.97;0;0;0;0;0;5.75;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;301000017;CREDIND;7;1;20230320;2;2445.92;REG;;0;2432.42;0;0;0;0;0;13.5;2432.42;0;0;0;0;0;0;0;0;0;19000101;
20240130;301000017;CREDIND;7;2;20230420;2;1763.51;REG;;961.23;307.01;0;0;0;0;0;495.27;307.01;0;0;0;0;0;0;0;0;0;19000101;
20240130;301000017;CREDIND;7;3;20230520;2;1754.72;REG;;1034.44;244.97;0;0;0;0;0;475.31;244.97;0;0;0;0;0;0;0;0;0;19000101;
20240130;301000017;CREDIND;7;4;20230620;2;1732.01;REG;;1092.68;195.61;0;0;0;0;0;443.72;195.61;0;0;0;0;0;0;0;0;0;19000101;
20240130;301000017;CREDIND;7;5;20230720;2;1711.53;REG;;1169.91;130.16;0;0;0;0;0;411.46;130.16;0;0;0;0;0;0;0;0;0;19000101;
20240130;301000017;CREDIND;7;6;20230820;2;1680.12;REG;;1241.74;69.31;0;0;0;0;0;369.07;69.31;0;0;0;0;0;0;0;0;0;19000101;
20240130;108000032;INDNEGOCIO;7;1;20240109;2;646.95;REG;;448.32;151.42;0;0;0;0;0;47.21;151.42;0;0;0;0;0;0;0;0;0;19000101;
20240130;108000032;INDNEGOCIO;7;2;20240209;1;636.24;REG;;434.91;164.83;0;0;0;0;0;36.5;111.02;0;0;0;0;0;0;0;0;0;19000101;
20240130;108000032;INDNEGOCIO;7;3;20240309;0;636.24;REG;;460.44;139.3;0;0;0;0;0;36.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;108000032;INDNEGOCIO;7;4;20240409;0;636.24;REG;;467.33;132.41;0;0;0;0;0;36.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;108000032;INDNEGOCIO;7;5;20240509;0;636.24;REG;;488.05;111.69;0;0;0;0;0;36.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;108000032;INDNEGOCIO;7;6;20240610;0;636.24;REG;;498.72;101.02;0;0;0;0;0;36.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;108000032;INDNEGOCIO;7;7;20240709;0;636.24;REG;;525.22;74.52;0;0;0;0;0;36.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;108000032;INDNEGOCIO;7;8;20240809;0;636.24;REG;;539.01;60.73;0;0;0;0;0;36.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;108000032;INDNEGOCIO;7;9;20240909;0;636.24;REG;;558.53;41.21;0;0;0;0;0;36.5;0;0;0;0;0;0;0;0;0;0;19000101;
